sample_id,rec_no,subject_pos,start_time,end_time,Settle,Legs crossed,Groom,Hand-mouth,Fold arms,Leg movement,Scratch,Gesture,Hand-face,Adjusting clothing,Fumble,Shrug,Stretching,Smearing hands
14635,14,2,828600,830733.3333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14231,14,1,1135800,1137933.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,7,3,1118733.333,1120866.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11027,12,3,145933.3333,148066.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13439,13,4,615266.6667,617400,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24429,19,2,679266.6667,681400,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13783,14,1,180066.6667,182200,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23925,18,4,773133.3333,775266.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25899,20,1,308066.6667,310200,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30456,22,2,677133.3333,679266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29805,22,1,457400,459533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24212,19,2,216333.3333,218466.6667,0,0,0,0,0,1,0,0,0,0,1,0,0,1
29442,21,4,852066.6667,854200,0,1,0,0,0,0,0,1,1,0,0,0,0,0
11280,12,3,685666.6667,687800,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17991,15,4,973666.6667,975800,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17552,15,4,37133.33333,39266.66667,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34421,24,2,952333.3333,954466.6667,0,1,0,0,0,0,0,1,0,0,1,0,0,0
29808,22,1,463800,465933.3333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36691,25,2,1118733.333,1120866.667,1,0,0,0,0,0,0,0,0,0,1,0,1,0
23386,18,3,792333.3333,794466.6667,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32079,23,2,632333.3333,634466.6667,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1505,7,4,875533.3333,877666.6667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13482,13,4,707000,709133.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17512,15,3,1120866.667,1123000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24213,19,2,218466.6667,220600,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20276,17,1,3000,5133.333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0
22084,17,4,352866.6667,355000,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23899,18,4,717666.6667,719800,0,1,0,0,0,0,0,1,1,0,0,0,0,0
16238,15,1,741133.3333,743266.6667,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10565,12,2,329400,331533.3333,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25648,19,4,941666.6667,943800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34445,24,2,1003533.333,1005666.667,0,1,0,0,0,0,0,0,0,1,0,0,0,0
746,7,3,425400,427533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10763,12,2,751800,753933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34864,24,3,728333.3333,730466.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35648,25,1,62733.33333,64866.66667,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21281,17,2,977933.3333,980066.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9562,11,3,527800,529933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18201,16,1,252600,254733.3333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25879,20,1,265400,267533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30046,22,1,971533.3333,973666.6667,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33138,23,4,553400,555533.3333,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24446,19,2,715533.3333,717666.6667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27636,20,4,506466.6667,508600,1,0,0,0,0,0,0,0,0,0,0,0,0,0
749,7,3,431800,433933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13055,13,3,965133.3333,967266.6667,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13098,13,3,1056866.667,1059000,0,0,0,0,0,0,0,1,0,0,0,0,0,1
825,7,3,593933.3333,596066.6667,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27886,20,4,1039800,1041933.333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20364,17,1,190733.3333,192866.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13479,13,4,700600,702733.3333,0,1,0,0,0,0,0,1,0,0,0,1,0,0
21586,17,3,459533.3333,461666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32073,23,2,619533.3333,621666.6667,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35086,24,4,32866.66667,35000,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1275,7,4,384866.6667,387000,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10476,12,2,139533.3333,141666.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22478,18,2,24333.33333,26466.66667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34194,24,2,468066.6667,470200,0,1,0,0,1,1,0,0,0,0,0,0,0,0
10450,12,2,84066.66667,86200,0,1,0,0,0,0,0,1,0,0,0,1,0,0
644,7,3,207800,209933.3333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27791,20,4,837133.3333,839266.6667,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33887,24,1,982200,984333.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31211,22,3,1118733.333,1120866.667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21563,17,3,410466.6667,412600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,7,3,401933.3333,404066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34055,24,2,171533.3333,173666.6667,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21071,17,2,529933.3333,532066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29791,22,1,427533.3333,429666.6667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29865,22,1,585400,587533.3333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
690,7,3,305933.3333,308066.6667,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12558,13,2,1073933.333,1076066.667,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25877,20,1,261133.3333,263266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35110,24,4,84066.66667,86200,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17065,15,3,167266.6667,169400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33806,24,1,809400,811533.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26807,20,2,1076066.667,1078200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35446,24,4,800866.6667,803000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
33127,23,4,529933.3333,532066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27580,20,4,387000,389133.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27023,20,3,367800,369933.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35183,24,4,239800,241933.3333,0,1,1,0,0,0,1,0,0,0,0,0,0,0
30985,22,3,636600,638733.3333,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9509,11,3,414733.3333,416866.6667,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21122,17,2,638733.3333,640866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36598,25,2,920333.3333,922466.6667,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15789,14,4,952333.3333,954466.6667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25120,19,3,984333.3333,986466.6667,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23346,18,3,707000,709133.3333,0,1,0,1,1,0,0,0,0,0,0,0,0,0
19651,16,3,1007800,1009933.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27466,20,4,143800,145933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,7,4,781666.6667,783800,0,1,0,0,0,0,1,0,0,0,0,0,0,0
275,7,2,589666.6667,591800,0,1,0,0,1,0,0,0,0,0,1,0,0,0
22234,17,4,672866.6667,675000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18961,16,2,704866.6667,707000,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18187,16,1,222733.3333,224866.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18018,15,4,1031266.667,1033400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27638,20,4,510733.3333,512866.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26721,20,2,892600,894733.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24445,19,2,713400,715533.3333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16258,15,1,783800,785933.3333,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16522,15,2,177933.3333,180066.6667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23759,18,4,419000,421133.3333,0,1,0,0,1,0,0,0,0,0,0,1,0,0
558,7,3,24333.33333,26466.66667,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37098,25,3,817933.3333,820066.6667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11012,12,3,113933.3333,116066.6667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
36690,25,2,1116600,1118733.333,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26031,20,1,589666.6667,591800,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18874,16,2,519266.6667,521400,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36714,25,2,1167800,1169933.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23494,18,3,1022733.333,1024866.667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
828,7,3,600333.3333,602466.6667,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27013,20,3,346466.6667,348600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
332,7,2,711266.6667,713400,0,1,0,0,1,1,0,0,0,0,0,0,0,0
18831,16,2,427533.3333,429666.6667,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16419,15,1,1127266.667,1129400,0,1,0,1,0,0,0,0,1,0,0,0,0,0
16259,15,1,785933.3333,788066.6667,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19957,16,4,491533.3333,493666.6667,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9170,11,2,860600,862733.3333,0,1,0,0,0,0,0,0,0,1,1,0,0,0
36939,25,3,478733.3333,480866.6667,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14501,14,2,542733.3333,544866.6667,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12065,13,2,22200,24333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35031,24,3,1084600,1086733.333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33908,24,1,1027000,1029133.333,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8994,11,2,485133.3333,487266.6667,0,1,0,0,0,1,0,0,0,0,1,0,0,0
16544,15,2,224866.6667,227000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17446,15,3,980066.6667,982200,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12005,12,4,1063266.667,1065400,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29443,21,4,854200,856333.3333,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18955,16,2,692066.6667,694200,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25448,19,4,515000,517133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14290,14,2,92600,94733.33333,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16722,15,2,604600,606733.3333,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25650,19,4,945933.3333,948066.6667,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1287,7,4,410466.6667,412600,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29875,22,1,606733.3333,608866.6667,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1440,7,4,736866.6667,739000,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15833,14,4,1046200,1048333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,11,2,739000,741133.3333,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1276,7,4,387000,389133.3333,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22028,17,4,233400,235533.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36018,25,1,852066.6667,854200,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1219,7,4,265400,267533.3333,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30715,22,3,60600,62733.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9136,11,2,788066.6667,790200,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23109,18,3,201400,203533.3333,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30228,22,2,190733.3333,192866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16441,15,2,5133.333333,7266.666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22408,17,4,1044066.667,1046200,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20014,16,4,613133.3333,615266.6667,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20372,17,1,207800,209933.3333,0,1,0,0,0,1,0,0,0,0,0,0,0,1
22565,18,2,209933.3333,212066.6667,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11043,12,3,180066.6667,182200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29518,21,4,1014200,1016333.333,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23257,18,3,517133.3333,519266.6667,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36722,25,3,15800,17933.33333,0,0,0,0,1,0,0,0,0,0,1,0,0,1
34838,24,3,672866.6667,675000,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9679,11,3,777400,779533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,7,4,273933.3333,276066.6667,0,1,0,0,0,0,1,0,0,0,0,1,0,0
21200,17,2,805133.3333,807266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14042,14,1,732600,734733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,7,4,495800,497933.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33179,23,4,640866.6667,643000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,7,4,24333.33333,26466.66667,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23018,18,3,7266.666667,9400,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17533,15,3,1165666.667,1167800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8984,11,2,463800,465933.3333,0,1,0,0,0,1,0,0,0,0,1,1,0,0
34786,24,3,561933.3333,564066.6667,0,1,0,0,0,0,0,0,0,0,1,0,1,0
22060,17,4,301666.6667,303800,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31468,22,4,497933.3333,500066.6667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16033,15,1,303800,305933.3333,0,1,1,0,0,0,0,0,0,0,0,0,0,0
36631,25,2,990733.3333,992866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7,2,47800,49933.33333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27627,20,4,487266.6667,489400,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29622,22,1,67000,69133.33333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36961,25,3,525666.6667,527800,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10666,12,2,544866.6667,547000,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34392,24,2,890466.6667,892600,1,1,0,0,0,1,0,0,0,0,0,0,0,0
9588,11,3,583266.6667,585400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24387,19,2,589666.6667,591800,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12675,13,3,154466.6667,156600,0,0,0,0,0,0,1,0,0,0,0,0,0,1
645,7,3,209933.3333,212066.6667,0,0,0,0,0,0,0,1,0,0,0,1,1,0
18104,16,1,45666.66667,47800,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1113,7,4,39266.66667,41400,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24128,19,2,37133.33333,39266.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22197,17,4,593933.3333,596066.6667,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25372,19,4,352866.6667,355000,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27821,20,4,901133.3333,903266.6667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25707,19,4,1067533.333,1069666.667,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33783,24,1,760333.3333,762466.6667,0,1,0,0,0,0,0,1,0,1,0,0,0,0
14449,14,2,431800,433933.3333,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35828,25,1,446733.3333,448866.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22633,18,2,355000,357133.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37297,25,4,73400,75533.33333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20607,17,1,709133.3333,711266.6667,0,1,0,0,0,0,0,0,0,0,1,1,0,0
32304,23,2,1112333.333,1114466.667,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33702,24,1,587533.3333,589666.6667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14958,14,3,348600,350733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34785,24,3,559800,561933.3333,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33798,24,1,792333.3333,794466.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12090,13,2,75533.33333,77666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16425,15,1,1140066.667,1142200,0,1,1,1,0,0,0,0,0,0,0,0,0,0
699,7,3,325133.3333,327266.6667,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9218,11,2,963000,965133.3333,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33075,23,4,419000,421133.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18180,16,1,207800,209933.3333,0,1,0,0,0,0,1,1,1,0,0,0,0,0
34540,24,3,37133.33333,39266.66667,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30080,22,1,1044066.667,1046200,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35020,24,3,1061133.333,1063266.667,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20938,17,2,246200,248333.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25103,19,3,948066.6667,950200,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25859,20,1,222733.3333,224866.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10547,12,2,291000,293133.3333,0,1,0,1,0,0,0,1,0,0,0,0,0,0
34774,24,3,536333.3333,538466.6667,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23163,18,3,316600,318733.3333,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21942,17,4,49933.33333,52066.66667,0,1,0,0,0,1,0,0,0,1,0,0,0,1
36315,25,2,316600,318733.3333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31804,23,2,45666.66667,47800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37419,25,4,333666.6667,335800,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14863,14,3,145933.3333,148066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17788,15,4,540600,542733.3333,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16842,15,2,860600,862733.3333,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21719,17,3,743266.6667,745400,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9168,11,2,856333.3333,858466.6667,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10810,12,2,852066.6667,854200,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11973,12,4,995000,997133.3333,0,1,1,0,0,0,1,0,0,0,0,0,0,0
27616,20,4,463800,465933.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15632,14,4,617400,619533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21098,17,2,587533.3333,589666.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19386,16,3,442466.6667,444600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27224,20,3,796600,798733.3333,0,1,0,0,1,0,0,0,0,0,0,0,0,0
822,7,3,587533.3333,589666.6667,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31975,23,2,410466.6667,412600,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18421,16,1,721933.3333,724066.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24787,19,3,273933.3333,276066.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9062,11,2,630200,632333.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17748,15,4,455266.6667,457400,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22280,17,4,771000,773133.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34888,24,3,779533.3333,781666.6667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21747,17,3,803000,805133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1584,7,4,1044066.667,1046200,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20409,17,1,286733.3333,288866.6667,0,1,0,0,0,0,0,0,0,0,1,1,0,0
16309,15,1,892600,894733.3333,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27687,20,4,615266.6667,617400,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25712,19,4,1078200,1080333.333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11726,12,4,468066.6667,470200,0,1,1,0,0,0,0,0,0,0,1,0,0,0
36703,25,2,1144333.333,1146466.667,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34777,24,3,542733.3333,544866.6667,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9209,11,2,943800,945933.3333,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12012,12,4,1078200,1080333.333,0,1,0,0,0,0,1,0,0,0,0,0,0,1
15755,14,4,879800,881933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35134,24,4,135266.6667,137400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15818,14,4,1014200,1016333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17361,15,3,798733.3333,800866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22351,17,4,922466.6667,924600,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36857,25,3,303800,305933.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12899,13,3,632333.3333,634466.6667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13046,13,3,945933.3333,948066.6667,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18447,16,1,777400,779533.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25360,19,4,327266.6667,329400,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22214,17,4,630200,632333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17767,15,4,495800,497933.3333,0,1,0,0,0,0,0,0,0,1,1,0,0,0
37089,25,3,798733.3333,800866.6667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18121,16,1,81933.33333,84066.66667,0,1,0,0,0,0,0,0,0,1,1,0,0,0
26238,20,1,1031266.667,1033400,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25918,20,1,348600,350733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36625,25,2,977933.3333,980066.6667,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20562,17,1,613133.3333,615266.6667,0,1,0,0,0,0,0,1,0,0,0,1,0,0
268,7,2,574733.3333,576866.6667,0,1,0,0,1,0,0,0,0,0,1,0,0,0
11164,12,3,438200,440333.3333,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20023,16,4,632333.3333,634466.6667,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19013,16,2,815800,817933.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
666,7,3,254733.3333,256866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,7,2,1105933.333,1108066.667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20658,17,1,817933.3333,820066.6667,0,1,0,0,0,0,0,1,0,0,0,1,0,0
36345,25,2,380600,382733.3333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24669,19,3,22200,24333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12785,13,3,389133.3333,391266.6667,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27599,20,4,427533.3333,429666.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,2,20066.66667,22200,0,1,0,0,1,1,1,0,0,0,0,0,0,0
30755,22,3,145933.3333,148066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13552,13,4,856333.3333,858466.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21090,17,2,570466.6667,572600,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31227,22,3,1152866.667,1155000,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10503,12,2,197133.3333,199266.6667,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25593,19,4,824333.3333,826466.6667,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21734,17,3,775266.6667,777400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36762,25,3,101133.3333,103266.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20806,17,1,1133666.667,1135800,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33654,24,1,485133.3333,487266.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20003,16,4,589666.6667,591800,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15518,14,4,374200,376333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28822,21,3,698466.6667,700600,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8797,11,2,64866.66667,67000,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11863,12,4,760333.3333,762466.6667,0,1,0,0,0,1,0,0,0,1,0,0,0,0
23658,18,4,203533.3333,205666.6667,0,1,0,0,0,0,0,1,0,1,0,0,0,0
18665,16,2,73400,75533.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14568,14,2,685666.6667,687800,0,0,0,0,1,0,0,0,0,0,0,0,0,0
584,7,3,79800,81933.33333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34790,24,3,570466.6667,572600,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31911,23,2,273933.3333,276066.6667,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23374,18,3,766733.3333,768866.6667,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20301,17,1,56333.33333,58466.66667,0,1,0,0,0,0,0,1,0,0,1,1,0,0
9024,11,2,549133.3333,551266.6667,0,1,0,0,0,1,0,0,0,0,1,0,0,0
25880,20,1,267533.3333,269666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,11,3,393400,395533.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22567,18,2,214200,216333.3333,0,1,0,0,0,1,0,0,0,0,0,0,1,0
18949,16,2,679266.6667,681400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
